"tweet","text","location"
167,"Prosecutors tell AG Barr no substantial irregularities found in election - Business Insider https://t.co/z7pvGvRrnC","Utah"
168,"Lord we pray............","Utah"
169,"@nycsouthpaw Actually seems likely this leak is one that they wanted to occur before the election and are mad at Haspel etc it didn’t.","Utah"
170,"Will BIG TECH and BIG MEDIA Be Held Accountable for Colluding with the Democrats In 2020 Election Fraud? https://t.co/sW3RuR8VBp @gatewaypundit #AAG #AAG2020","Utah"
171,"@johnredwood This is what we were promised. What you are tweeting is utter rubbish. Your party had broken every election promise ever made. How on earth do you sleep at night? https://t.co/ghm8wSwUxr","Utah"
172,"@realDonaldTrump The Dept of Homeland Security says in a statement this was the “most secure election in American history.” And that “there is no evidence that any voting system deleted or lost votes, changed votes, or was in any way compromised.” Awesome.","Utah"
173,"@realDonaldTrump The Dept of Homeland Security says in a statement this was the “most secure election in American history.” And that “there is no evidence that any voting system deleted or lost votes, changed votes, or was in any way compromised.” Awesome.","Utah"
174,"Hubby and I working with @RudyGiuliani on @realDonaldTrump legal election fight. Go to @Parler to read facts @Twitter won’t let me tell you. Court filings start next week. Had to interview witnesses and draft Declarations to make sure all facts accurate. #maga","Utah"
175,"Sidney Powell today on Maria Bartiromo. “We’re getting ready to overturn election results in several states.” “I don’t make comments without having the evidence to back it up.”","Utah"
176,"It’s been 12 days lmao","Utah"
177,"He stole more than the election he is trying to steal the American way of life. #LockHimUp","Utah"
178,"Biden stole the election 🗳","Utah"
179,". @PeteButtigieg tweeted his desire for shared responsibility while Joe Biden supporters were violently attacking Trump supporters. 

Buttigieg’s team is creating a list of Trump supporters to punish - we cannot let him near government power of any kind.","Utah"
180,"We, the 72 million who voted for @realDonaldTrump, do not concede!","Utah"
181,"【米大統領選、不正の形跡ない＝選挙インフラ評議会】
Article [AMP] | Reuters https://t.co/cuxkowdLwS","Utah"
182,"Sidney Powell: ‘We’re Getting Ready to Overturn Election Results in Multiple States’ https://t.co/jnxoazOmmc
""I don’t make comments w/o having the EVIDENCE to back it up —identified mathematically the exact algorithm they’ve used—&amp; planned to use from the beginning”
👉CRIMINAL🔥","Utah"
183,"So many reporters in DC and not one found this before the election?

I mean, @KFILE looks at every Republican’s high school yearbook but can’t look at Biden’s charities?!","Utah"
184,"President Trump won re-election. 

Sidney Powell has the goods and will prove it in court.","Utah"
185,"He also won in the eyes of the popular vote and the electoral college.","Utah"
